Omega,x,x0,v0,stable,floquet
0.977,1.1506656757450957,-0.9078709142022672,0.6881357582608808,True,[0.79809022+0.34146095j 0.79809022-0.34146095j]
0.978,1.1427546935360562,-0.9048070107387244,0.6800443971811381,True,[0.79838479+0.34109142j 0.79838479-0.34109142j]
0.979,1.1348233291182026,-0.9016695884119388,0.6719625182043026,True,[0.79867479+0.34073141j 0.79867479-0.34073141j]
0.98,1.126872093912715,-0.8984588461183326,0.6638912212974892,True,[0.79895999+0.34038146j 0.79895999-0.34038146j]
0.981,1.1189015274852963,-0.8951750144484207,0.655831633856898,True,[0.7992402+0.34004208j 0.7992402-0.34004208j]
0.982,1.1109121984122383,-0.8918183570624488,0.6477849107741055,True,[0.79951521+0.33971381j 0.79951521-0.33971381j]
0.983,1.1029047051404783,-0.8883891720839344,0.6397522344494043,True,[0.79978481+0.33939721j 0.79978481-0.33939721j]
0.984,1.0948796768378564,-0.8848877935072194,0.6317348147488773,True,[0.80004876+0.33909285j 0.80004876-0.33909285j]
0.985,1.086837774235203,-0.881314592614166,0.6237338889022174,True,[0.80030684+0.33880132j 0.80030684-0.33880132j]
0.986,1.078779690446704,-0.8776699793766483,0.6157507213513629,True,[0.80055883+0.33852321j 0.80055883-0.33852321j]
0.987,1.0707061518045304,-0.8739544040777555,0.6077866033312543,True,[0.80080447+0.33825915j 0.80080447-0.33825915j]
0.988,1.0626179186036597,-0.870168358194399,0.5998428531155977,True,[0.80104352+0.33800977j 0.80104352-0.33800977j]
0.989,1.0545157859374978,-0.8663123768940802,0.5919208145172199,True,[0.80127573+0.33777571j 0.80127573-0.33777571j]
0.99,1.04640058430148,-0.8623870392096695,0.584021857630126,True,[0.80150084+0.33755764j 0.80150084-0.33755764j]
0.991,1.0382731803603726,-0.8583929701704381,0.5761473775421286,True,[0.80171859+0.33735624j 0.80171859-0.33735624j]
0.992,1.0301344775644616,-0.8543308419844327,0.5682987938454209,True,[0.80192869+0.3371722j 0.80192869-0.3371722j]
0.993,1.021985416738527,-0.8502013753904518,0.5604775498513351,True,[0.80213087+0.33700623j 0.80213087-0.33700623j]
0.994,1.0138269766101287,-0.8460053408493307,0.552685111837805,True,[0.80232485+0.33685906j 0.80232485-0.33685906j]
0.995,1.0056601742889553,-0.8417435601961853,0.5449229676103865,True,[0.80251033+0.33673142j 0.80251033-0.33673142j]
0.996,0.9974860656298984,-0.8374169072064359,0.5371926261040623,True,[0.80268701+0.33662407j 0.80268701-0.33662407j]
0.997,0.9893057455719775,-0.833026309149776,0.5294956157001276,True,[0.80285459+0.33653777j 0.80285459-0.33653777j]
0.998,0.9811203483622781,-0.8285727477296395,0.5218334830152913,True,[0.80301275+0.33647329j 0.80301275-0.33647329j]
0.999,0.9729310476889863,-0.8240572600740118,0.5142077914170174,True,[0.80316117+0.33643144j 0.80316117-0.33643144j]
1.0,0.9647390566825826,-0.8194809394884084,0.5066201195293264,True,[0.80329953+0.33641301j 0.80329953-0.33641301j]
1.001,0.956545627934296,-0.8148449363949344,0.4990720594647414,True,[0.80342749+0.33641881j 0.80342749-0.33641881j]
1.002,0.9483520532308714,-0.8101504589194211,0.4915652149343831,True,[0.80354472+0.33644966j 0.80354472-0.33644966j]
1.003,0.9401596631893904,-0.8053987733820182,0.4841011992337279,True,[0.80365086+0.33650641j 0.80365086-0.33650641j]
